run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
8919,-129.1,-394.1,101,0,243,15.9,144.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8920,-340.7,252.1,101,16,351,22.1,85.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8921,29.8,699.3,101,41,281,13.7,193.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8922,-582.4,-76.8,101,35,258,4.2,216.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8923,855.2,-442.0,101,25,356,8.9,75.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8924,-909.2,-210.4,101,32,236,21.6,54.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8925,-174.0,-455.8,101,28,115,23.9,109.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8926,889.0,346.5,101,13,18,19.6,269.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8927,261.8,-764.4,101,41,185,7.5,146.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8928,737.0,325.3,101,33,294,6.2,35.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8929,-390.0,46.1,101,30,34,29.1,357.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8930,613.6,789.8,101,21,108,15.2,228.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8931,-920.8,-328.0,101,14,122,8.5,84.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8932,635.3,783.2,101,40,81,30.5,324.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8933,-457.9,590.0,101,0,118,9.4,125.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8934,-295.7,-341.2,101,42,236,19.7,115.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8935,654.4,-512.4,101,22,303,18.5,81.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8936,-818.8,-647.1,101,0,341,19.8,267.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8937,-323.1,933.5,101,18,149,4.9,23.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8938,-44.7,504.3,101,11,26,19.3,205.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8939,-780.1,530.8,101,39,27,24.0,198.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8940,-551.9,548.4,101,25,334,26.2,176.4,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8941,-327.9,904.3,101,38,135,28.2,37.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8942,765.5,-773.2,101,14,107,2.8,321.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8943,142.1,-941.4,101,7,143,29.6,288.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8944,-574.4,-134.3,101,20,171,30.1,243.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8945,864.1,838.8,101,3,173,26.1,180.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8946,628.7,246.2,101,39,158,4.6,93.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8947,818.4,-768.9,101,8,100,18.9,166.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8948,652.3,150.0,101,28,109,17.6,100.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8949,-677.6,-108.5,101,19,255,22.6,170.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8950,-906.7,280.0,101,2,253,2.6,352.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8951,-842.9,-195.5,101,18,19,13.9,338.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8952,-83.4,84.6,101,40,285,0.2,18.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8953,860.3,752.2,101,19,302,3.3,133.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8954,861.7,-627.7,101,10,21,21.2,207.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8955,-332.2,547.9,101,44,324,29.3,173.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8956,711.5,-922.6,101,1,119,21.3,263.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8957,-435.1,813.9,101,5,98,27.3,276.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8958,-237.8,392.7,101,27,310,18.8,245.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8959,-940.4,925.2,101,33,232,18.5,207.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8960,303.1,-631.5,101,45,175,7.5,327.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8961,584.9,954.6,101,29,349,21.3,83.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8962,534.5,575.5,101,8,35,21.3,150.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8963,-33.9,461.2,101,24,8,8.3,225.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8964,-900.2,216.0,101,7,221,13.0,157.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8965,492.8,229.2,101,21,64,20.9,77.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8966,-721.3,-124.8,101,45,186,30.7,358.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8967,431.5,-720.6,101,41,348,6.7,69.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8968,-952.4,-48.7,101,29,315,6.5,244.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8969,-956.0,861.2,101,31,34,5.8,215.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8970,936.6,755.5,101,11,246,28.9,49.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8971,54.3,-275.1,101,37,267,20.2,72.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8972,235.9,-509.7,101,16,97,0.5,313.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8973,-693.5,694.0,101,4,275,12.1,246.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8974,-842.7,-362.6,101,8,277,13.1,77.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8975,442.5,-844.4,101,30,203,2.6,13.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8976,-694.7,-450.7,101,37,86,15.9,95.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8977,-785.9,-936.2,101,6,336,18.4,268.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8978,889.5,-806.5,101,14,169,2.3,136.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8979,-910.7,650.3,101,8,117,18.7,281.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8980,-756.8,-443.8,101,24,269,23.4,357.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8981,895.5,-169.6,101,1,6,10.1,296.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8982,80.9,-805.0,101,3,227,6.9,353.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8983,747.7,-456.8,101,4,244,12.7,67.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8984,-276.5,-137.2,101,22,130,14.0,102.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8985,-891.4,-382.4,101,36,163,10.2,19.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8986,231.4,744.0,101,5,306,28.4,46.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8987,565.0,852.1,101,19,279,28.5,231.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8988,-292.8,-725.4,101,34,160,21.5,220.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8989,-432.2,-412.2,101,42,94,18.9,261.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8990,-93.7,13.3,101,28,26,22.8,196.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8991,-145.1,383.4,101,9,103,0.3,311.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8992,-89.5,-346.8,101,1,63,20.4,141.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8993,-348.8,357.0,101,8,73,1.6,207.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8994,-561.2,-703.2,101,20,234,29.6,2.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8995,783.1,811.0,101,40,146,23.2,230.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8996,748.4,233.9,101,26,1,8.7,150.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8997,-643.3,-559.3,101,30,154,3.8,341.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8998,-730.9,532.2,101,32,253,27.0,66.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8999,-462.0,-913.2,101,7,138,15.1,284.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9000,215.7,-341.3,101,17,333,20.1,298.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9001,-686.5,395.7,101,30,205,2.0,8.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
9002,920.4,349.2,101,32,96,25.2,222.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9003,-429.9,888.6,101,17,144,25.1,270.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
9004,-915.8,636.3,101,44,209,27.4,216.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9005,-197.9,619.8,101,31,250,23.0,191.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9006,915.3,292.8,101,42,251,3.5,287.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9007,125.0,-697.8,101,6,129,21.8,328.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9008,-283.7,728.2,101,31,360,10.4,66.2,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9009,-705.4,906.2,101,44,255,2.2,327.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
9010,376.1,-103.7,101,23,11,13.6,241.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9011,211.0,-377.6,101,17,204,19.5,345.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9012,-717.1,243.9,101,44,322,28.0,119.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9013,-749.7,-738.6,101,15,236,27.8,104.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9014,743.0,-827.9,101,28,299,30.0,73.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9015,-562.8,-637.3,101,23,186,17.2,311.6,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
9016,-369.7,-171.8,101,26,252,2.8,72.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9017,-17.9,584.4,101,25,108,25.6,177.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9018,-322.0,-575.9,101,40,236,24.0,84.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9019,924.1,917.4,101,14,111,16.7,103.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9020,748.1,-382.4,101,18,37,18.3,138.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9021,-210.8,460.4,101,32,6,21.2,151.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9022,468.8,906.1,101,13,343,18.6,283.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9023,-290.2,-919.2,101,33,18,23.6,30.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9024,517.1,804.9,101,44,202,22.7,18.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9025,-181.6,164.1,101,43,109,30.4,202.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9026,951.3,496.2,101,31,306,18.1,261.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9027,224.0,-56.4,101,24,28,9.6,32.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9028,909.7,-536.4,101,42,81,14.4,252.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
9029,-273.5,348.2,101,45,235,6.4,127.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9030,283.5,193.8,101,13,54,20.7,36.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9031,-721.8,-82.2,101,29,163,20.4,253.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9032,247.8,-67.4,101,6,2,18.7,17.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9033,905.7,852.8,101,12,174,29.6,32.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9034,-912.8,103.3,101,24,192,25.8,49.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9035,641.8,-888.2,101,45,216,8.4,225.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9036,-374.1,-474.7,101,6,279,28.9,330.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9037,510.9,204.3,101,11,299,13.4,325.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9038,575.0,-47.8,101,24,306,13.2,30.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9039,640.0,-600.4,101,27,343,12.3,88.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9040,-343.6,-580.6,101,30,4,16.3,186.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
9041,132.3,147.4,101,34,61,19.1,300.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9042,-356.2,-77.7,101,39,303,18.9,11.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9043,708.7,626.3,101,27,307,13.4,133.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9044,-380.3,682.3,101,21,335,15.9,76.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9045,-847.2,-277.3,101,36,151,0.1,18.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9046,337.7,-885.0,101,1,356,14.9,270.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9047,-252.5,690.2,101,7,234,18.8,137.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9048,472.6,540.8,101,29,175,29.4,27.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9049,626.1,-916.7,101,36,133,5.7,85.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9050,-712.6,-922.6,101,29,230,13.5,249.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9051,-103.2,-657.2,101,0,312,5.5,10.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
9052,-580.7,-537.9,101,39,117,3.7,354.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9053,33.6,-879.7,101,21,93,27.6,185.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9054,467.0,602.8,101,9,99,25.5,77.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9055,-922.6,841.2,101,4,0,5.1,38.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9056,212.4,500.2,101,11,44,12.7,351.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9057,528.8,235.4,101,28,102,11.2,119.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
9058,567.8,216.7,101,23,122,13.3,165.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9059,508.6,312.3,101,37,65,18.4,67.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9060,-119.9,-816.0,101,4,20,15.4,5.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9061,584.1,303.7,101,39,62,24.6,55.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
9062,883.3,231.3,101,18,297,0.4,222.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9063,248.2,821.1,101,14,269,27.8,246.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9064,-386.9,-450.8,101,31,263,11.9,29.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9065,-189.0,3.2,101,1,202,18.1,330.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9066,169.5,-945.9,101,20,98,18.5,331.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9067,419.8,-161.0,101,19,215,21.3,98.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9068,-773.0,522.5,101,7,21,23.8,97.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9069,645.8,506.3,101,32,107,15.2,162.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9070,-0.5,-64.2,101,41,66,20.6,341.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9071,671.1,-156.9,101,32,23,20.3,335.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
9072,-352.4,-745.0,101,30,240,22.2,283.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9073,-737.9,304.2,101,37,276,24.7,271.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9074,579.0,223.6,101,22,14,28.7,358.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9075,-797.8,-805.2,101,27,243,10.8,95.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9076,-496.3,478.8,101,13,176,30.8,257.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
9077,-425.5,-757.4,101,7,187,16.9,69.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9078,32.5,167.3,101,3,359,24.3,115.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9079,-415.6,251.7,101,14,45,14.8,243.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9080,-774.0,226.2,101,7,53,5.5,174.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9081,-611.5,-289.5,101,33,90,20.1,48.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9082,531.3,813.6,101,12,163,29.4,281.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
9083,-628.5,829.3,101,36,140,28.2,288.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9084,-227.4,-617.0,101,30,23,13.9,341.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9085,244.5,233.5,101,25,201,25.1,94.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
9086,208.3,-532.2,101,34,55,23.3,125.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9087,-861.0,476.5,101,18,124,16.7,277.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
9088,777.5,-7.1,101,3,161,20.4,302.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9089,-226.6,610.2,101,29,218,19.8,6.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9090,150.2,552.6,101,39,299,25.9,249.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9091,734.0,-224.8,101,1,91,12.2,138.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9092,21.5,-356.5,101,10,127,24.9,102.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9093,195.8,144.5,101,6,333,30.4,197.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9094,902.3,547.4,101,19,118,18.8,255.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9095,592.7,-380.5,101,24,234,5.6,204.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9096,-180.2,-398.9,101,1,93,13.7,157.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9097,-871.9,-139.2,101,32,75,16.1,10.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9098,828.5,872.9,101,35,296,13.6,25.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9099,214.4,-72.3,101,25,153,30.3,352.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9100,230.4,581.2,101,27,281,25.6,96.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
9101,-670.1,-598.3,101,13,56,9.0,16.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9102,112.1,-748.2,101,39,165,28.6,244.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9103,-437.4,-318.8,101,31,358,20.0,38.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9104,-337.3,177.0,101,0,20,28.4,303.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
9105,-857.9,803.8,101,19,327,7.2,107.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9106,188.5,140.7,101,14,315,13.9,108.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9107,460.4,669.3,101,0,61,27.1,178.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
9108,-772.4,443.1,101,3,52,2.3,146.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9109,313.3,-337.1,101,38,228,4.7,22.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9110,39.8,772.9,101,1,25,26.6,231.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9111,605.2,239.2,101,36,3,18.3,279.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9112,-368.3,-148.2,101,12,22,1.9,16.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
9113,602.3,-578.6,101,19,122,9.0,99.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9114,52.2,-586.6,101,4,17,28.8,45.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
9115,740.2,-683.7,101,24,140,23.5,255.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9116,57.5,-701.0,101,39,193,23.6,356.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9117,893.8,-765.5,101,3,321,27.2,59.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9118,-823.1,-554.9,101,9,354,30.3,34.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9119,759.0,73.4,101,45,175,13.1,259.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9120,30.7,-880.5,101,17,111,16.0,209.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9121,202.7,571.4,101,6,69,19.7,19.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9122,-896.7,-481.1,101,6,46,13.7,145.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9123,66.3,-712.9,101,37,119,11.1,118.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9124,195.2,935.9,101,24,350,5.6,161.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9125,-768.6,-377.4,101,4,136,2.2,147.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9126,79.6,-527.3,101,2,61,5.5,285.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9127,906.0,-244.8,101,21,259,26.2,235.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9128,790.6,101.8,101,29,5,11.0,238.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9129,692.4,800.2,101,7,225,7.9,106.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9130,-444.9,-715.0,101,24,258,3.9,174.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9131,-896.6,408.4,101,19,358,24.2,158.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9132,785.6,666.6,101,37,31,5.2,102.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9133,497.0,-568.6,101,31,178,14.3,244.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9134,-838.1,-362.0,101,42,339,23.0,4.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
9135,199.0,-150.0,101,39,287,17.6,13.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9136,906.5,-559.8,101,24,306,3.3,114.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9137,807.1,-89.1,101,32,328,23.9,73.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9138,-633.4,98.3,101,24,180,5.2,64.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9139,159.4,953.1,101,14,215,20.7,178.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
9140,-76.2,-410.8,101,20,35,5.4,352.8,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
9141,930.6,494.7,101,2,23,1.4,352.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9142,-259.4,-522.0,101,41,117,7.3,241.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
9143,398.4,830.2,101,32,99,9.7,123.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
9144,-739.9,-867.9,101,34,29,17.6,233.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9145,-483.7,708.9,101,14,302,9.1,68.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
9146,-791.4,-143.1,101,24,332,12.0,172.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9147,600.4,256.4,101,17,229,23.2,250.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9148,882.0,-383.9,101,12,153,4.3,184.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
9149,-396.9,455.8,101,21,210,5.1,261.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9150,799.0,-881.0,101,14,287,10.0,329.2,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
9151,246.7,-652.4,101,15,148,28.4,111.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
9152,-661.5,-869.5,101,36,177,15.7,159.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
9153,400.1,192.5,101,31,138,3.8,304.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9154,200.9,230.1,101,13,72,23.9,239.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
9155,468.6,352.8,101,0,183,18.2,245.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9156,124.4,838.3,101,24,30,28.7,47.6,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
9157,639.2,170.9,101,33,260,2.7,199.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
9158,-275.7,-911.6,101,15,199,28.8,145.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
9159,-504.2,394.7,101,27,286,17.0,210.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
9160,568.0,-406.8,101,38,281,4.6,48.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
9161,-721.0,-333.9,101,28,352,29.4,195.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9162,354.6,-746.7,101,26,144,12.6,169.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
9163,-356.1,821.4,101,6,32,5.3,38.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
9164,888.7,791.9,101,26,312,3.5,221.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9165,-336.5,221.0,101,27,287,4.4,93.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9166,453.3,-167.5,101,4,181,16.5,173.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
9167,706.7,-809.3,101,21,203,20.5,338.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
9168,448.7,289.9,101,13,4,28.5,232.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
9169,-609.7,704.0,101,20,75,17.6,13.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
9170,455.9,-14.2,101,42,205,0.1,81.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
9171,654.4,566.8,101,31,48,16.1,170.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
